0	0	1	0	0	0.0005	0.0006	0	1	0	0	0	0	0	0	0	0.0000	0.5000	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0.0000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
0	0	1	0	0	0.1235	0.0620	0	0	0	1	0	0	0	0	0	0.0000	0.3333	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0.0000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
0	1	0	0	0	0.2008	0.7589	1	0	0	0	0	0	0	0	1	0.0000	0.5000	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1	0	0	0	0	0.0256	0.0560	0	0	0	0	0	0	1	0	0	0.0000	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0.0000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	1	0.1310	1.0000	0	1	0	0	0	0	0	0	0	0.3333	0.5000	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0	0	0	1	0	0.0484	0.1279	0	0	0	0	0	1	0	0	0	1.0000	0.3333	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	1	0.0341	0.1210	0	0	0	0	0	0	0	1	0	0.3333	0.5000	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0	0	1	0	0	0.0378	0.0037	0	1	0	0	0	0	0	0	0	0.0000	0.5000	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0	1	0	0	0	0.0258	0.0509	0	0	0	0	1	0	0	0	1	0.0000	0.5000	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	1	0	0.1105	0.7057	1	0	0	0	0	0	0	0	1	0.0000	0.5000	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1	0	0	0	0	1.0000	0.1828	0	0	0	0	0	0	1	0	0	0.0000	0.3333	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0.1111	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0	0	1	0	0	0.0237	0.0248	0	0	0	1	0	0	0	0	0	0.3333	0.3333	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1	0.0001	0.0004	0	1	0	0	0	0	0	0	0	0.2222	0.5000	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	1	0	0	0.0239	0.0384	0	0	0	1	0	0	0	0	0	0.3333	0.5000	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	0.0009	0.0054	0	1	0	0	0	0	0	0	0	0.3333	0.5000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	0	1	0	0.0094	0.0247	0	0	1	0	0	0	0	0	0	0.0000	0.3333	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.1111	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	1	0	0.0001	0.0048	0	0	0	0	0	0	0	1	0.66667	0.0000	0.5000	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1	0	0	0	0	0.0124	0.0533	1	0	0	0	0	0	0	0	1	0.0000	0.8333	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0.0000	0.0004	1	0	0	0	0	0	0	0	0	0.2222	0.3333	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	0.0051	0.0074	0	0	1	0	0	0	0	0	0	0.0000	0.6667	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0.0152	0.1960	0	1	0	0	0	0	0	0	0	0.3333	0.5000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	1	0	0	0.1190	0.0602	0	1	0	0	0	0	0	0	0	0.0000	0.5000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1	0.1148	0.4640	0	0	1	0	0	0	0	0	0	0.2222	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0000	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0.0336	0.1250	1	0	0	0	0	0	0	0	0.66667	0.0000	0.5000	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.0000	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0.0875	0.2606	1	0	0	0	0	0	0	0	1	0.0000	0.5000	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0.0000	0.0003	1	0	0	0	0	0	0	0	0	0.2222	0.6667	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0000	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	0	1	0	0.0324	0.0855	0	0	1	0	0	0	0	0	0	0.3333	0.6667	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	1	0.0179	0.0651	0	0	1	0	0	0	0	0	0	0.3333	0.5000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0.0000	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	0	1	0.0074	0.0246	0	0	1	0	0	0	0	0	0	0.3333	0.6667	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.3333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0.1853	0.5413	1	0	0	0	0	0	0	0	0	0.3333	1.0000	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.0000	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	1	0	0	0.1651	0.1092	0	1	0	0	0	0	0	0	0	0.0000	0.3333	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0	0	0	0	1	0.0152	0.0902	0	1	0	0	0	0	0	0	0	0.0000	0.3333	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0.0000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0.2876	0.8976	0	0	0	0	0	0	1	0	0	0.0000	0.3333	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.1111	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	0	0	0	0	0.2215	0.5813	0	0	1	0	0	0	0	0	0	0.2222	0.3333	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0	1	0	0	0	0.0898	0.7339	0	1	0	0	0	0	0	0	0	0.0000	0.5000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0.0000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
