0.445	0.211	0.449	0.423	0.174	0.421	0.462	0.245	0.429	0.224	0.553	0.685	0.311	0	1	0
0.368	0.156	0.497	0.562	0.174	0.607	0.593	0.491	0.429	0.227	0.171	0.575	0.053	0	1	0
0.532	0.18	0.636	0.381	0.304	0.507	0.441	0.302	0.325	0.253	0.52	0.454	0.59	1	0	0
0.561	0.559	0.422	0.536	0.348	0.179	0.044	0.566	0.281	0.232	0.098	0.15	0.394	0	0	1
0.213	0.425	0.465	0.381	0.457	0.255	0.207	0.566	0.17	0.117	0.39	0.458	0.158	0	1	0
0.353	0.085	0.299	0.464	0.087	0.39	0.35	0.264	0.199	0.29	0.52	0.81	0.165	0	1	0
0.747	0.229	0.77	0.454	0.402	0.679	0.555	0.453	0.426	0.275	0.626	0.78	0.454	1	0	0
0.274	0.281	0.433	0.536	0.163	0.559	0.487	0.453	0.297	0.126	0.309	0.736	0.071	0	1	0
0.713	0.184	0.476	0.299	0.522	0.559	0.54	0.151	0.382	0.39	0.358	0.707	0.558	1	0	0
0.861	0.233	0.727	0.485	0.543	0.628	0.591	0.377	0.492	0.42	0.48	0.505	0.715	1	0	0
0.353	0.077	0.428	0.433	0.185	0.869	0.582	0.113	0.461	0.27	0.602	0.586	0.101	0	1	0
0.647	0.563	0.444	0.459	0.196	0.221	0.03	0.849	0.148	0.377	0.268	0.201	0.215	0	0	1
0.392	0.334	0.433	0.536	0.196	0.541	0.407	0.245	0.256	0.061	0.341	0.553	0.034	0	1	0
0.437	0.156	0.481	0.521	0.109	0.138	0.236	0.849	0.382	0.151	0.39	0.289	0.155	0	1	0
0.645	0.184	0.684	0.613	0.207	0.559	0.16	0.736	0.593	0.893	0.073	0.187	0.244	0	0	1
0.561	0.32	0.701	0.412	0.337	0.628	0.612	0.321	0.757	0.375	0.447	0.696	0.647	1	0	0
0.979	0.196	0.551	0.041	0.228	0.731	0.707	0.566	0.757	0.352	0.626	0.535	0.622	1	0	0
0.718	0.156	0.717	0.459	0.674	0.679	0.506	0.698	0.297	0.352	0.626	0.634	0.683	1	0	0
0.737	0.18	0.663	0.34	0.261	0.507	0.559	0.17	0.593	0.369	0.618	0.769	0.704	1	0	0
0.208	0.144	0.337	0.526	0.174	0.345	0.266	0.321	0.353	0.057	0.382	0.755	0.155	0	1	0
0.532	0.259	0.995	0.742	0.587	0.569	0.494	0.642	0.476	0.196	0.528	0.707	0.394	1	0	0
0.413	0.119	0.289	0.407	0.196	0.162	0.215	0.302	0.297	0.1	0.455	0.549	0.203	0	1	0
0.711	0.715	0.481	0.613	0.196	0.103	0.027	0.736	0.233	0.456	0.244	0.176	0.173	0	0	1
0.7	0.498	0.631	0.485	0.402	0.293	0.046	0.698	0.123	0.392	0.39	0.201	0.287	0	0	1
0.205	0.273	0.738	0.562	0.696	0.214	0.137	0.019	0.363	0.104	0.382	0.363	0.248	0	1	0
0.255	0.532	0.342	0.433	0.185	0.352	0.274	0.453	0.461	0	0.366	0.652	0.204	0	1	0
0.539	0.625	0.535	0.562	0.467	0.148	0.222	0.396	0.23	0.693	0.073	0.022	0.194	0	0	1
0.547	0.053	0.182	0.227	0.087	0.69	0.599	0.245	0.59	0.343	0.52	0.7	0.16	0	1	0
0.695	0.101	0.299	0.381	0.261	0.386	0.306	0.358	0.101	0.215	0.61	0.436	0.251	0	1	0
0.479	0.5	0.652	0.588	0.391	0.231	0.055	0.887	0.174	0.367	0.317	0.308	0.208	0	0	1
0.366	0.729	0.733	0.82	0.348	0.421	0.378	0.566	0.41	0.068	0.358	0.678	0.062	0	1	0
