0.625,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.931612903,0.432115782,0.795825026,0.124777184,0.61414791,0.317647059,0.2,0,0
0.625,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.957419355,0.455547898,0.811187991,0.16399287,0.778135048,0.070588235,0.455555556,0,0
0.625,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.962580645,0.482770503,0.82795825,0.247771836,0.665594855,0.341176471,0.555555556,0,0
0.5,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941935484,0.119572708,0.085493139,0.139037433,0.414790997,0.141176471,0.555555556,0,0
0.875,0.428571429,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.854193548,0.10923501,0.769672804,0.053475936,0.466237942,0.376470588,0.5,0,0
0.625,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.909677419,0.092350103,0.073765685,0.112299465,0.440514469,0.235294118,0.4,0,0
0.625,0.285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.872258065,0.090627154,0.104608889,0.090909091,0.22829582,0.341176471,0.455555556,0,0
0.625,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.932903226,0.44245348,0.802978773,0.124777184,0.517684887,0.294117647,0.255555556,0,0
0.5,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.943225806,0.266712612,0.840154802,0.16399287,0.54340836,0.270588235,0.255555556,0,0
0.75,0.285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.975483871,0.328049621,0.225284391,1,0.604501608,0.341176471,0.455555556,0,0
0.75,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.922580645,0.378359752,0.620968688,0.110516934,0.556270096,0.329411765,0.6,0,0
0.75,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.96516129,0.476567884,0.687580626,0.361853832,0.691318328,0.2,0.6,0,0
0.75,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.453376206,0.529411765,0.555555556,0,0
0.75,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.950967742,0.402481048,0.774129237,0.217468806,0.540192926,0.223529412,0.6,0,0
0.75,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.931612903,0.432115782,0.795825026,0.124777184,0.553054662,0.388235294,0.1,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.963870968,0.49724328,0.836753841,0.144385027,0.900321543,0.105882353,0.255555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.96516129,0.510682288,0.845197608,0.144385027,0.662379421,0.282352941,0.355555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.975483871,0.289455548,0.80262695,0.28342246,0.745980707,0.105882353,0.355555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.901935484,0.312543074,0.823267269,0.126559715,0.289389068,0.741176471,0.8,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.901935484,0.236388697,0.819631758,0.103386809,0.591639871,0.258823529,0.155555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.941935484,0.256719504,0.83311833,0.139037433,0.498392283,0.282352941,0.355555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.943225806,0.266712612,0.840154802,0.16399287,0.610932476,0.2,0.255555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.923870968,0.274293591,0.847074,0.112299465,0.514469453,0.552941176,0.455555556,0,0
0.625,0.142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.927741935,0.118194349,0.775419256,0.11942959,0.627009646,0.105882353,0.455555556,0,0
0.75,0.285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.92,0.139214335,0.791251319,0.155080214,0.292604502,0.529411765,0.555555556,0,0
0.75,0.142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.927741935,0.146795314,0.796294125,0.11942959,0.501607717,0.141176471,0.4,0,0
0.375,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.895483871,0.084769125,0.0700129,0.067736185,0.382636656,0.329411765,0.255555556,0,0
0.375,0.285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.784516129,0.205031013,0.420781048,0.026737968,0.678456592,0.258823529,0.3,0,0
0.375,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.922580645,0.330117161,0.722762988,0.158645276,0.520900322,0.317647059,0.7,0,0
0.375,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.981935484,0.369400414,0.749618858,0.303030303,0.463022508,0.458823529,0.555555556,0,0
0.375,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.952258065,0.299448656,0.810015246,0.126559715,0.559485531,0.388235294,0.255555556,0,0
0.375,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.921290323,0.281874569,0.8535241,0.110516934,0.344051447,0.694117647,0.5,0,0
0.5,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.975483871,0.289455548,0.80262695,0.28342246,0.762057878,0.105882353,0.4,0,0
0.5,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.931612903,0.432115782,0.795825026,0.124777184,0.40192926,0.647058824,0.355555556,0,0
0.625,0.571428571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.974193548,0.210889042,0.510144248,0.196078431,0.668810289,0.247058824,0.3,0,0
0.375,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.883870968,0.078566506,0.066611939,0.073083779,0.308681672,0.235294118,0.155555556,0,0
0.375,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.889032258,0.176085458,0.112466284,0.08912656,0.282958199,0.364705882,0.6,0,0
0.375,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.957419355,0.468297726,0.81916266,0.16399287,0.59807074,0.023529412,0.1,0,0
0.375,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.922580645,0.339421089,0.730972206,0.112299465,0.620578778,0.223529412,0.2,0,0
0.375,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.947096774,0.379393522,0.757828076,0.171122995,0.585209003,0.317647059,0.5,0,0
0.375,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.947096774,0.379393522,0.757828076,0.171122995,0.585209003,0.317647059,0.5,0,0
0.375,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.941935484,0.39007581,0.766271842,0.112299465,0.495176849,0.352941176,0.355555556,0,0
0.375,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.957419355,0.468297726,0.81916266,0.16399287,0.819935691,0.105882353,0.2,0,0
0.375,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.923870968,0.274293591,0.847074,0.112299465,0.501607717,0.564705882,0.5,0,0
0.375,0.142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.953548387,0.156443832,0.802040577,0.156862745,0.372990354,0.411764706,0.255555556,0,0
0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.842580645,0.028256375,0.030608655,0.037433155,0.376205788,0.294117647,0.555555556,0,0
0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.876129032,0.041695382,0.041163363,0.094474153,0.324758842,0.423529412,0.055555556,0,0
0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.910967742,0.172984149,0.110589891,0.171122995,0.29903537,0.282352941,0.6,0,0
0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.910967742,0.172984149,0.110589891,0.171122995,0.106109325,0.517647059,0.655555556,0,0
0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.958709677,0.255685734,0.537938314,0.137254902,0.533762058,0.235294118,0.5,0,0
0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.922580645,0.339421089,0.730972206,0.112299465,0.59807074,0.211764706,0.255555556,0,0
0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.934193548,0.351826327,0.739885071,0.103386809,0.672025723,0.188235294,0.3,0,0
0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.941935484,0.39007581,0.766271842,0.112299465,0.52733119,0.341176471,0.455555556,0,0
0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.950967742,0.402481048,0.774129237,0.217468806,0.668810289,0.258823529,0.455555556,0,0
0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.950967742,0.402481048,0.774129237,0.217468806,0.559485531,0.211764706,0.555555556,0,0
0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.950967742,0.402481048,0.774129237,0.217468806,0.559485531,0.211764706,0.655555556,0,0
0.375,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.941935484,0.11095796,0.08162308,0.160427807,0.482315113,0.129411765,0.455555556,0,0
0.375,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.935483871,0.162646451,0.105429811,0.222816399,0.437299035,0.141176471,0.8,0,0
0.375,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.975483871,0.289455548,0.80262695,0.28342246,0.498392283,0.258823529,0.355555556,0,0
0.5,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.941935484,0.11095796,0.08162308,0.160427807,0.430868167,0.117647059,0.655555556,0,0
0.5,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.904516129,0.503790489,0.711387358,0.160427807,0.485530547,0.329411765,0.455555556,0,0
0.5,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.962580645,0.482770503,0.82795825,0.247771836,0.816720257,0.176470588,0.1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.84516129,0.019641626,0.021930339,0.137254902,0.144694534,0.752941176,0.3,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.876129032,0.041695382,0.041163363,0.094474153,0.434083601,0.329411765,0.3,0,0
0,0.142857143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.889032258,0.176085458,0.112466284,0.08912656,0.196141479,0.670588235,0.3,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.921290323,0.368366644,0.612055823,0.222816399,0.40192926,0.6,0.255555556,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.932903226,0.413852516,0.649349126,0.124777184,0.623794212,0.047058824,0.7,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.556270096,0.282352941,0.655555556,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.922580645,0.339421089,0.730972206,0.112299465,0.504823151,0.341176471,0.2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.981935484,0.369400414,0.749618858,0.303030303,0.52733119,0.423529412,0.455555556,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.947096774,0.379393522,0.757828076,0.171122995,0.463022508,0.376470588,0.055555556,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.941935484,0.39007581,0.766271842,0.112299465,0.578778135,0.352941176,0.355555556,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.957419355,0.468297726,0.81916266,0.16399287,0.620578778,0,0.055555556,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.957419355,0.468297726,0.81916266,0.16399287,0.745980707,0.141176471,0.2,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.957419355,0.468297726,0.81916266,0.16399287,0.649517685,0.223529412,0.2,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.96516129,0.510682288,0.845197608,0.144385027,0.742765273,0.247058824,0.355555556,0,0
0.625,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941935484,0.119572708,0.085493139,0.139037433,0.488745981,0.117647059,0.5,0,0
0.625,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.922580645,0.330117161,0.722762988,0.158645276,0.40192926,0.517647059,0.6,0,0
0.875,0.571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.941935484,0.119572708,0.085493139,0.139037433,0.488745981,0.105882353,0.555555556,0,0
0.875,0.571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.949677419,0.290144728,0.563035065,0.262032086,0.59807074,0.2,0.655555556,0,0
0.875,0.571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.514469453,0.329411765,0.5,0,0
0.875,0.571428571,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.934193548,0.351826327,0.739885071,0.103386809,0.681672026,0.082352941,0.255555556,0,0
0.375,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.916129032,0.306340455,0.816817169,0.085561497,0.501607717,0.576470588,0.1,0,0
0.25,0.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.841290323,0.023776706,0.026152222,0.046345811,0.337620579,0.388235294,0.155555556,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.649032258,0.004479669,0.008912865,0.012477718,0.488745981,0.105882353,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.302250804,0.847058824,0.455555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.565916399,0.282352941,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.938064516,0.486905582,0.696024393,0.188948307,0.565916399,0.282352941,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.904516129,0.503790489,0.711387358,0.160427807,0.392282958,0.6,0.555555556,0,0
0.125,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.981935484,0.369400414,0.749618858,0.303030303,0.575562701,0.294117647,0.4,0,0
0.125,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.952258065,0.413507926,0.781634807,0.153297683,0.704180064,0.164705882,0.455555556,0,0
0.125,0.285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.818064516,0.008959338,0.001641844,0.051693405,0.099678457,0.741176471,0.3,0,0
0.375,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867096774,0.063404549,0.057933623,0.049910873,0.337620579,0.435294118,0.655555556,0,0
0.375,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.938064516,0.101998622,0.077870294,0.13368984,0.514469453,0.164705882,0.3,0,0
0.375,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.922580645,0.339421089,0.730972206,0.112299465,0.617363344,0.211764706,0.3,0,0
0.375,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.952258065,0.299448656,0.810015246,0.126559715,0.581993569,0.352941176,0.3,0,0
0.375,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.901935484,0.312543074,0.823267269,0.126559715,0.488745981,0.482352941,0.555555556,0,0
0.375,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867096774,0.063404549,0.057933623,0.049910873,0.36977492,0.329411765,0.6,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.941935484,0.11095796,0.08162308,0.160427807,0.533762058,0.035294118,0.455555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.916129032,0.306340455,0.816817169,0.085561497,0.662379421,0.282352941,0.355555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.943225806,0.266712612,0.840154802,0.16399287,0.536977492,0.235294118,0.255555556,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.895483871,0.084769125,0.0700129,0.067736185,0.437299035,0.141176471,0.8,0,0
0.25,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.895483871,0.084769125,0.0700129,0.067736185,0.427652733,0.141176471,0.655555556,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941935484,0.119572708,0.085493139,0.139037433,0.302250804,0.176470588,0.655555556,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941935484,0.119572708,0.085493139,0.139037433,0.418006431,0.141176471,0.5,0,0
0.25,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.921290323,0.133011716,0.092295063,0.110516934,0.270096463,0.176470588,0.4,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.958709677,0.255685734,0.537938314,0.137254902,0.559485531,0.247058824,0.3,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.939354839,0.49724328,0.703999062,0.190730838,0.260450161,0.694117647,0.2,0,0
0.25,0.285714286,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.939354839,0.49724328,0.703999062,0.190730838,0.479099678,0.329411765,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.950967742,0.423845624,0.789023103,0.151515152,0.652733119,0.317647059,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.847741935,0.249138525,0.778702944,0.057040998,0.504823151,0.352941176,0.3,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.975483871,0.289455548,0.80262695,0.28342246,0.565916399,0.411764706,0.555555556,0,0
0.25,0.285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.953548387,0.156443832,0.802040577,0.156862745,0.591639871,0.105882353,0.555555556,0,0
0.25,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.889032258,0.176085458,0.112466284,0.08912656,0.218649518,0.4,0.2,0,0
0.25,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.96516129,0.510682288,0.845197608,0.144385027,0.482315113,0.329411765,0.3,0,0
0.25,0.428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.938064516,0.126809097,0.78093116,0.092691622,0.440514469,0.364705882,0.355555556,0,0
0.125,0.428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.953548387,0.156443832,0.802040577,0.156862745,0.424437299,0.235294118,0.055555556,0,0
0.375,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.638709677,0.070296347,0.09299871,0.01426025,0.424437299,0.294117647,0.255555556,0,0
0.375,0.571428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.883870968,0.078566506,0.066611939,0.073083779,0.379421222,0.282352941,0.3,0,0
0.375,0.571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.910967742,0.172984149,0.110589891,0.171122995,0.270096463,0.364705882,0.5,0,0
0.375,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.967741935,0.274982771,0.794300457,0.319073084,0.495176849,0.317647059,0.3,0,0
0.25,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.895483871,0.084769125,0.0700129,0.067736185,0.408360129,0.270588235,0.255555556,0,0
0.25,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.96516129,0.476567884,0.687580626,0.361853832,0.495176849,0.435294118,0.6,0,0
0.25,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.950967742,0.423845624,0.789023103,0.151515152,0.482315113,0.505882353,0.1,0,0
0.25,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.931612903,0.432115782,0.795825026,0.124777184,0.430868167,0.6,0.3,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.865806452,0.162646451,0.358273719,0.069518717,0.508038585,0.317647059,0.255555556,0,0.007259528
0,0.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.932903226,0.44245348,0.802978773,0.124777184,0.627009646,0.270588235,0.2,0,0.008671103
0.125,0.428571429,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.931612903,0.432115782,0.795825026,0.124777184,0.633440514,0.282352941,0.155555556,0,0.009477717
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.990967742,0.340454859,0.592705524,0.235294118,0.678456592,0.188235294,0.455555556,0,0.011090946
0.875,0.571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.921290323,0.368366644,0.612055823,0.222816399,0.610932476,0.423529412,0.944444444,0,0.012300867
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.92,0.172984149,0.338219772,0.155080214,0.463022508,0.447058824,0.555555556,0,0.014317403
0.125,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.990967742,0.340454859,0.592705524,0.235294118,0.694533762,0.2,0.555555556,0,0.015527324
0.625,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.987096774,0.450034459,0.669520347,0.185383244,0.810289389,0.082352941,0.4,0,0.01814882
0.5,0.285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.921290323,0.133011716,0.092295063,0.110516934,0.353697749,0.294117647,0.555555556,0,0.019157088
0.875,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.847741935,0.249138525,0.778702944,0.057040998,0.707395498,0.152941176,0.355555556,0,0.019358742
0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.981935484,0.369400414,0.749618858,0.303030303,0.488745981,0.329411765,0.7,0,0.021576931
0.875,0.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.967741935,0.274982771,0.794300457,0.319073084,0.691318328,0.117647059,0.455555556,0,0.022585199
0.625,0.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.952258065,0.190558236,0.498885892,0.126559715,0.675241158,0.282352941,0.555555556,0,0.023996774
